WAV,K,N,
0.96977,0.768811273408,2.39399546816,
0.98477,0.768418014981,2.40113029963,
1.0,0.768018726592,2.40837453184,
1.0155,0.767612359551,2.41574719101,
1.0312,0.767200749064,2.42321498127,
1.0471,0.766783895131,2.43077790262,
1.0633,0.76635917603,2.4384835206,
1.0798,0.765892307692,2.44620615385,
1.0965,0.76525,2.4534,
1.1134,0.7646,2.46068,
1.1307,0.763934615385,2.46813230769,
1.1481,0.763265384615,2.47562769231,
1.1659,0.762580769231,2.48329538462,
1.1839,0.761888461538,2.49104923077,
1.2023,0.761180769231,2.49897538462,
1.2209,0.76090974026,2.50519707792,
1.2398,0.760787012987,2.5109038961,
1.2589,0.760662987013,2.5166711039,
1.2784,0.760536363636,2.52255909091,
1.2982,0.760407792208,2.52853766234,
1.3183,0.760277272727,2.53460681818,
1.3386,0.760145454545,2.54073636364,
1.3594,0.76001038961,2.54701688312,
1.3804,0.759874025974,2.55335779221,
1.4017,0.759735714286,2.55978928571,
1.4234,0.759594805195,2.56634155844,
1.4454,0.759451948052,2.57298441558,
1.4678,0.759306493506,2.57974805195,
1.4905,0.759159090909,2.58660227273,
1.5136,0.759009090909,2.59357727273,
1.537,0.760683060109,2.59965027322,
1.5608,0.762503825137,2.60576284153,
1.5849,0.764347540984,2.61195245902,
1.6094,0.766221857923,2.61824480874,
1.6343,0.768126775956,2.62463989071,
1.6596,0.770062295082,2.63113770492,
1.6853,0.772028415301,2.63773825137,
1.7113,0.773717156863,2.64452058824,
1.7378,0.775146078431,2.65153529412,
1.7647,0.776596568627,2.65865588235,
1.792,0.778068627451,2.66588235294,
1.8197,0.779562254902,2.67321470588,
1.8478,0.78107745098,2.68065294118,
1.8764,0.782619607843,2.68822352941,
1.9055,0.784125,2.6959375,
1.9349,0.785175,2.7038125,
1.9649,0.786246428571,2.71184821429,
1.9953,0.787332142857,2.71999107143,
2.0261,0.78855,2.728,
2.0575,0.789977272727,2.73578512397,
2.0893,0.791422727273,2.74366942149,
2.1216,0.792890909091,2.75167768595,
2.1544,0.794381818182,2.75980991736,
2.1878,0.7959,2.76809090909,
2.2216,0.797436363636,2.77647107438,
2.256,0.799,2.785,
2.2909,0.799528787879,2.793725,
2.3263,0.800065151515,2.802575,
2.3623,0.800610606061,2.811575,
2.3988,0.800922857143,2.82039142857,
2.4359,0.800657857143,2.82860642857,
2.4736,0.800388571429,2.83695428571,
2.5119,0.800115,2.845435,
2.5507,0.8,2.85360135135,
2.5902,0.8,2.86160810811,
2.6303,0.8,2.86973648649,
2.671,0.8,2.87798648649,
2.7123,0.799534615385,2.88598076923,
2.7542,0.798997435897,2.89403846154,
2.7968,0.798451282051,2.90223076923,
2.8401,0.797902409639,2.9102686747,
2.884,0.797373493976,2.91714457831,
2.9286,0.796836144578,2.92413012048,
2.9739,0.796290361446,2.9312253012,
3.0199,0.796248863636,2.93835965909,
3.0667,0.796780681818,2.94553920455,
3.1141,0.797319318182,2.95281079545,
3.1623,0.797867045455,2.96020511364,
3.2112,0.7976,2.969,
3.2609,0.797065591398,2.97835215054,
3.3113,0.796523655914,2.98783602151,
3.3625,0.795744897959,2.99729336735,
3.4146,0.790428571429,3.00340714286,
3.4674,0.785040816327,3.00960306122,
3.521,0.779571428571,3.01589285714,
3.5755,0.7761875,3.02046875,
3.6308,0.776719230769,3.02179807692,
3.6869,0.777258653846,3.02314663462,
3.744,0.777807692308,3.02451923077,
3.8019,0.779378181818,3.02844545455,
