WAV(Microns),K(Extinction Coefficient),N(Refractive Index),
20.893,1.0930875,1.947665,
21.216,1.101376,1.9756176,
21.544,1.10728,2.000808,
21.878,1.11396,2.024856,
22.216,1.12099230769,2.05227692308,
22.56,1.12365384615,2.08007692308,
22.909,1.124,2.10393461538,
23.263,1.12703333333,2.12551111111,
23.623,1.13035555556,2.1482,
23.988,1.13199285714,2.17087857143,
24.359,1.13395357143,2.19172142857,
24.736,1.13799285714,2.21595714286,
25.119,1.13999655172,2.23894137931,
25.507,1.13766551724,2.26035172414,
25.902,1.13632666667,2.2811,
26.303,1.13498064516,2.30215483871,
26.71,1.13267741935,2.32283870968,
27.123,1.13069032258,2.34282258065,
27.542,1.12899375,2.36409375,
27.968,1.1276625,2.3840625,
28.401,1.12633030303,2.40404545455,
28.84,1.125,2.424,
29.286,1.12331764706,2.44377647059,
29.74,1.12132352941,2.46314705882,
30.199,1.11800857143,2.48196,
30.667,1.11466285714,2.50168,
31.141,1.10999166667,2.52037222222,
31.623,1.10597567568,2.53910540541,
32.112,1.10168108108,2.55628648649,
32.609,1.09698108108,2.57374864865,
33.113,1.09196923077,2.5911,
33.625,1.08701315789,2.60761842105,
34.146,1.08234,2.62298,
34.674,1.07697073171,2.63810731707,
35.21,1.0727,2.6529,
35.755,1.06798780488,2.66837804878,
36.308,1.06301904762,2.68195238095,
36.869,1.05800714286,2.69664047619,
37.44,1.05330232558,2.71074418605,
38.019,1.04800909091,2.72597272727,
38.607,1.04366363636,2.74300909091,
39.204,1.0390173913,2.75893043478,
39.811,1.03399130435,2.77602608696,
40.427,1.02899787234,2.79200851064,
41.052,1.02434468085,2.80862978723,
41.687,1.01803125,2.824925,
42.332,1.01134693878,2.84063673469,
42.987,1.00466326531,2.85600816327,
43.652,0.997377647059,2.87104313725,
44.327,0.989800784314,2.88560196078,
45.013,0.982008269231,2.90025576923,
45.709,0.974111346154,2.91497884615,
46.416,0.965974339623,2.92932075472,
47.134,0.957862909091,2.94328,
47.863,0.949465714286,2.95705357143,
48.603,0.941008571429,2.97026785714,
49.355,0.932423684211,2.98357894737,
50.119,0.923711403509,2.99698245614,
50.894,0.914764067797,3.00995932203,
51.681,0.905693559322,3.02196440678,
52.481,0.89638852459,3.0340147541,
53.293,0.887037213115,3.04599508197,
54.117,0.87760047619,3.05795714286,
54.954,0.867955,3.07005,
55.804,0.8583590625,3.080675,
56.667,0.84860030303,3.09195909091,
57.544,0.838655820896,3.10304776119,
58.434,0.828792537313,3.11334029851,
59.338,0.81882173913,3.12331014493,
60.256,0.808843478261,3.13295942029,
61.188,0.798752394366,3.14234647887,
62.135,0.788682394366,3.15168309859,
63.096,0.778641643836,3.15996712329,
64.072,0.768614594595,3.16928918919,
65.063,0.758436756757,3.1779972973,
66.069,0.74831,3.18599210526,
67.091,0.738290384615,3.19367307692,
68.129,0.728309615385,3.20099230769,
69.183,0.718271875,3.2090225,
70.253,0.708305925926,3.21668518519,
71.34,0.698436585366,3.22335365854,
72.444,0.688664761905,3.23002380952,
73.564,0.678860941176,3.23667058824,
74.702,0.669211162791,3.24266046512,
75.858,0.659616551724,3.2479908046,
77.031,0.650152159091,3.25432272727,
78.223,0.64071,3.25968,
79.433,0.6312775,3.26501304348,
80.662,0.62208516129,3.27000645161,
81.909,0.61288287234,3.27467659574,
83.176,0.603828333333,3.27998333333,
84.463,0.594802268041,3.28433195876,
85.77,0.585933333333,3.289,
87.096,0.577226,3.292988,
88.444,0.568529126214,3.29800194175,
89.812,0.559962330097,3.30198640777,
91.201,0.551494056604,3.30500283019,
92.612,0.543160373832,3.30898691589,
94.045,0.534961574074,3.31298611111,
95.499,0.52680559633,3.31599816514,
96.977,0.518816216216,3.31966126126,
98.477,0.510882192982,3.32299210526,
100.0,0.503,3.326,
101.55,0.495454545455,3.32863636364,
103.12,0.487673333333,3.33136666667,
104.71,0.480253333333,3.33501666667,
106.33,0.472913846154,3.33766153846,
107.98,0.46579,3.3403,
109.65,0.458296153846,3.34307692308,
111.34,0.45144,3.34533846154,
113.07,0.44452,3.34733846154,
114.82,0.437523076923,3.35001538462,
116.59,0.43085,3.35135,
118.39,0.424421428571,3.35327142857,
120.23,0.417597142857,3.35504285714,
122.09,0.41122,3.35735,
123.97,0.405060666667,3.35864666667,
125.89,0.398733571429,3.36098571429,
127.84,0.392585714286,3.36231428571,
129.82,0.38644,3.36368,
131.83,0.3804175,3.36601875,
133.87,0.374721333333,3.36731333333,
135.94,0.368905,3.36865,
138.04,0.362995,3.370025,
140.17,0.357491764706,3.37133529412,
142.34,0.352035,3.37265,
144.54,0.346405882353,3.37402352941,
146.78,0.341135294118,3.37534117647,
149.05,0.335794117647,3.37667647059,
151.36,0.330686666667,3.37797777778,
153.7,0.325533333333,3.379,
156.07,0.320595,3.37965,
158.49,0.315521111111,3.38099444444,
160.94,0.310687368421,3.38233684211,
163.43,0.305969473684,3.383,
165.96,0.301175789474,3.38397894737,
168.53,0.296539473684,3.385,
171.13,0.291939,3.385665,
173.78,0.287434,3.38699,
176.47,0.2829945,3.387335,
179.2,0.278666666667,3.388,
181.97,0.274445714286,3.38898571429,
184.79,0.270148571429,3.38932857143,
187.64,0.266036363636,3.39,
190.55,0.261834782609,3.391,
193.49,0.257959090909,3.39131363636,
196.49,0.253868181818,3.392,
199.53,0.249962173913,3.393,
202.61,0.246155,3.3933375,
205.75,0.242345652174,3.394,
208.93,0.23856625,3.395,
212.16,0.2349712,3.395344,
215.44,0.2314288,3.396,
218.78,0.2278216,3.396992,
222.16,0.22434,3.39733076923,
225.6,0.2209,3.398,
229.09,0.217509615385,3.398,
232.63,0.214138888889,3.399,
236.23,0.210805555556,3.399,
239.88,0.207617142857,3.39999285714,
243.59,0.204437142857,3.4,
247.36,0.201272142857,3.40066428571,
251.19,0.198207931034,3.401,
255.07,0.195130689655,3.40133448276,
259.02,0.192118666667,3.402,
263.03,0.189178709677,3.402,
267.1,0.186290322581,3.402,
271.23,0.18342483871,3.40265483871,
275.42,0.180586875,3.403,
279.68,0.177825,3.403,
284.01,0.175093636364,3.403,
288.4,0.1724,3.404,
292.86,0.169751764706,3.404,
297.39,0.167152941176,3.404,
301.99,0.164605428571,3.404,
306.67,0.162064857143,3.40433428571,
311.41,0.159595,3.405,
316.23,0.157085405405,3.405,
321.12,0.154706486486,3.405,
326.09,0.152355945946,3.40567297297,
331.13,0.149986923077,3.406,
336.25,0.147740789474,3.406,
341.45,0.14547375,3.406,
346.74,0.143184390244,3.407,
352.1,0.14108,3.407,
357.55,0.138926829268,3.407,
363.08,0.136807619048,3.407,
368.7,0.134666666667,3.407,
374.4,0.132588372093,3.407,
380.19,0.130603409091,3.40799772727,
386.07,0.128598863636,3.408,
392.04,0.126608695652,3.408,
398.11,0.124696956522,3.408,
404.27,0.12279893617,3.408,
410.52,0.120870638298,3.408,
416.87,0.119108125,3.408,
423.32,0.117237142857,3.408,
429.87,0.11543244898,3.40866734694,
436.52,0.113694901961,3.409,
443.27,0.111974313725,3.409,
450.12,0.110245,3.409,
457.09,0.108602307692,3.409,
464.16,0.106901509434,3.409,
471.34,0.105305818182,3.40966181818,
478.63,0.103693571429,3.41,
486.03,0.102107857143,3.41,
493.55,0.100510526316,3.41,
501.19,0.0990019298246,3.41,
508.94,0.097498440678,3.41,
516.81,0.0960043898305,3.41,
524.81,0.0945382131148,3.41,
532.93,0.0930939180328,3.41,
541.17,0.0916783809524,3.41,
549.54,0.0902735,3.41,
558.04,0.0888989375,3.41,
566.67,0.0875512575758,3.41066212121,
575.44,0.0862040895522,3.411,
584.34,0.084892358209,3.411,
593.38,0.0836027826087,3.411,
602.56,0.0823255652174,3.411,
611.88,0.0810649014085,3.411,
621.35,0.0798245070423,3.411,
630.96,0.0786149863014,3.411,
640.72,0.0774189459459,3.411,
650.63,0.0762337297297,3.411,
660.69,0.0750711447368,3.411,
670.91,0.0739255769231,3.411,
681.29,0.0728010769231,3.411,
