solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
NAN,NAN,NAN,Time[Julian Years],Angle[deg],Angle[mas],Angle[deg],Angle[mas],Angle[mas],Angle[mas],Angular Velocity[mas/year],Angular Velocity[mas/year],Angular Velocity[mas/year],Angular Velocity[mas/year],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],Dimensionless[see description],NAN,NAN,NAN,NAN,NAN,NAN,NAN,Angle[mas],NAN,NAN,NAN,Angle[mas^-2],Angle[mas^-2],NAN,NAN,NAN,NAN,NAN,NAN,NAN,Angle[deg],Angle[deg],Angle[deg],Angle[deg],NAN,Flux[e-/s],Flux[e-/s],Magnitude[mag],Dimensionless[see description],Angle[deg],Angle[deg],Angle[deg],Angle[deg]
1.63538E+18,6.87857E+18,241217104,2015,299.6066476,0.249619138,-14.0120411,0.121067726,7.079924982,0.2665255,8.253587826,0.100024146,-55.57055829,0.083469405,0.31411898,0.015216223,0.05930128,0.01912009,-0.04091019,0.026159216,0.022023872,-0.05596585,-0.07227019,0.18952076,174,174,174,164,0,10,1.0841017,0.629775387,475.2080727,TRUE,6.1851935,2.4174309,2.41962E-05,3,21,FALSE,0.40159443,0.66601735,0.3709828,0.080549836,-24.110628,-10.567481,-15.96811,-13.746884,183,3060593.673,3574.426501,9.310255873,NOT_AVAILABLE,27.52077709,-21.0525392,298.8458705,6.511667789
1.63538E+18,4.42435E+18,966604123,2015,236.1255984,0.494070669,3.369823212,0.18938614,15.86047891,0.429709562,-81.27781474,0.048318703,-51.89404899,0.037790544,0.43484417,-0.70364004,0.40819424,0.12996635,-0.45229608,0.1985414,0.17039204,-0.28906888,-0.14172328,-0.1467195,44,44,44,43,0,1,7.483552,0.621982175,99.06059118,TRUE,6.110667,2.4913645,8.07171E-06,3,9,FALSE,0.09091731,0.6435601,0.41967553,0.6726052,-140.98802,-6.4477215,7.7868557,-14.913228,74,22434748.57,16031.3761,7.147467047,NOT_AVAILABLE,10.73685204,42.35733806,232.9503432,22.55797403
1.63538E+18,6.48811E+18,830568633,2015,358.6683316,0.177382902,-60.85969808,0.141740793,23.70023124,0.248492399,109.0024212,0.51212956,-61.52178305,0.430256585,-0.54246867,0.57346356,-0.7214362,0.04585689,-0.2046429,0.44523185,-0.30046073,-0.6637263,-0.44368994,0.018728996,125,125,122,123,3,2,NAN,0.338013789,181.959325,TRUE,3.4252737,7.807164,2.44697E-05,5,16,TRUE,0.21057597,0.36923409,0.13626227,0.42288318,-134.98817,49.830284,-30.87441,37.776695,142,2373093.816,1469.669535,9.586482795,NOT_AVAILABLE,314.9227834,-54.92735136,323.6839949,-52.830807
1.63538E+18,6.29325E+18,641496941,2015,205.4696687,0.252231708,-18.98488701,0.204520775,12.48343691,0.279189732,-54.70364607,0.049806511,-9.815252153,0.037225214,-0.13772707,-0.14322428,0.16176914,-0.039053686,-0.24524592,-0.040109634,0.22182918,0.00911139,-0.048205655,-0.041127913,62,62,62,60,0,2,1.1041788,0.57632189,78.63366693,TRUE,5.674553,2.8188806,7.93853E-06,3,7,FALSE,0.2212149,0.30857828,0.49698678,0.7321628,-27.855846,15.94205,-1.5486467,-18.288208,59,16796365.34,12617.86996,7.461731783,NOT_AVAILABLE,319.1376799,42.2940769,210.4810939,-7.858176672
1.63538E+18,6.29617E+18,503291957,2015,213.6225537,0.297443915,-18.34294047,0.221530118,8.754245065,0.300741509,-120.3657332,0.887712212,-23.36634486,0.513888994,-0.2952883,-0.6140165,-0.8579133,0.3998139,0.3819001,0.3631644,-0.85850275,0.8450893,-0.55864644,-0.49844563,62,62,61,62,1,0,NAN,0.343534447,171.8201576,TRUE,3.4764843,7.7140837,2.16774E-05,5,9,FALSE,0.30459604,0.21377783,0.34280965,0.9126596,10.575168,-3.0017605,-27.06637,-24.646772,71,4351524.109,3765.165589,8.928166579,NOT_AVAILABLE,329.1005422,40.2710109,217.5413434,-4.569573677
1.63538E+18,6.25838E+18,203513211,2015,232.3944614,0.299116437,-17.44090775,0.438414743,12.66330567,0.646830478,-68.31871831,0.043576735,7.344532109,0.027943829,-0.25216287,0.16781302,0.26881662,-0.1586624,-0.8680851,-0.06493555,0.6597066,0.04707179,-0.57856566,-0.20912614,44,44,44,43,0,1,7.712337,0.765504636,158.6694127,TRUE,7.486404,1.6908126,1.55843E-05,3,6,TRUE,0.5920675,0.36223906,0.84981436,0.58003294,-101.28008,18.86306,-23.923643,-40.2125,49,35582029.61,22178.90901,6.646693272,NOT_AVAILABLE,348.1702948,31.20936506,234.3833502,1.470023517
1.63538E+18,6.23806E+18,582524429,2015,235.1574482,0.293719522,-25.59267767,0.16034005,11.20035337,0.297636493,-32.41077668,0.065111692,-39.03034041,0.035975399,0.19752067,-0.20920302,0.11838847,0.055964455,-0.062261827,0.04519409,0.129953,0.017789954,-0.048970047,-0.13957158,80,80,80,74,0,6,14.643647,0.637098178,127.5234427,TRUE,6.2552433,2.3575087,5.4282E-06,3,12,FALSE,0.0920437,0.54247516,0.06821249,0.5771126,-163.98878,-7.9394374,13.096007,-23.976297,94,11728615.77,7016.121207,7.851653166,NOT_AVAILABLE,344.3249,23.37371537,238.804161,-5.848007185
1.63538E+18,6.09041E+18,1089004402,2015,208.7914739,0.306427403,-50.74534839,0.34458506,NAN,NAN,NAN,NAN,NAN,NAN,0.2543,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,39,39,38,38,1,1,NAN,0.587672497,195.2628691,FALSE,5.7828746,2.794268,1.4805293,2,10,FALSE,0.5434996,0.3631122,0.8474754,0.58876157,-78.06708,9.237426,-21.388067,-40.187675,74,6052101.641,4605.825953,8.570004531,NOT_AVAILABLE,313.1188889,10.86159769,226.658918,-36.10163018
1.63538E+18,6.24218E+18,129076094,2015,243.0246513,0.249254411,-23.24583258,0.113073731,6.970535505,0.22652627,-15.64770175,0.131823563,-21.58465385,0.082102952,0.20988898,-0.2099229,-0.14424853,0.14382885,-0.16905013,0.13513355,-0.23236729,0.12933499,-0.13578454,-0.3598747,94,94,94,92,0,2,3.6211286,0.291851263,106.3357225,TRUE,3.0002003,10.683304,1.99261E-05,3,14,TRUE,0.1912736,0.69983184,0.25989947,0.36787707,-35.88142,-6.7540817,-2.5222466,-13.033976,108,3639261.845,964.0577539,9.122236803,NOT_AVAILABLE,351.6414677,20.11210002,245.3509373,-2.085328885
1.63538E+18,6.06505E+18,153884194,2015,207.2882053,0.23399407,-54.22849745,0.180533546,7.127654329,0.271688577,-25.64765853,0.062907462,-19.22124929,0.063715315,0.31581104,-0.653623,0.08878363,0.08571567,-0.4090222,0.062598966,0.10441291,-0.06757649,-0.07728159,-0.13185221,43,43,43,43,0,0,11.194941,0.345720674,54.10878106,TRUE,3.496783,7.3195558,1.77837E-05,3,8,TRUE,0.41171622,0.20511001,0.2548839,0.40331826,-89.61046,-16.564575,-1.6941937,-24.542133,67,5154368.947,5253.650828,8.744331309,NOT_AVAILABLE,311.3838493,7.693414997,227.5848069,-39.62794208
1.63538E+18,6.06505E+18,922766544,2015,207.2872842,1.175645929,-54.22766869,0.347237759,NAN,NAN,NAN,NAN,NAN,NAN,0.54285,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,79,0,78,0,1,0,NAN,1.514709997,315.6405018,FALSE,5.9161615,0.40017277,NAN,2,13,FALSE,0.32129586,0.34734106,0.1599404,0.6152924,-51.022438,-40.573,45.51565,-24.786684,93,19796.54899,492.3369038,14.78329634,NOT_AVAILABLE,311.3835068,7.69434323,227.5836919,-39.62745292
1.63538E+18,6.13659E+18,590870957,2015,199.3704094,0.243109245,-42.93307055,0.339202563,11.16366433,0.380263316,-40.35891895,0.041034997,-23.19070608,0.041018079,-0.1560023,0.13328634,0.20475182,-0.036994737,-0.65087086,-0.046274815,0.32136938,0.0645114,-0.21759379,-0.123692304,52,52,52,50,0,2,0.29766533,0.744750729,184.4434186,TRUE,3.03639,1.6735692,8.67973E-06,3,6,FALSE,0.47749773,0.073008746,0.37043402,0.61411077,-39.04624,54.252556,-16.528156,-22.257292,48,8839277.57,24271.72595,8.158728134,NOT_AVAILABLE,307.9903837,19.68273535,215.5584873,-31.89355206
1.63538E+18,6.06372E+18,1109310851,2015,203.176713,0.121769594,-55.82764766,0.448128817,11.27161557,0.352366491,-41.9710692,0.045747229,-23.50638279,0.047383581,-0.23214665,-0.20623973,0.005580505,-0.09560001,-0.61222523,-0.012966396,0.39772856,0.001378957,-0.2430809,-0.011841167,45,45,44,44,1,1,0.286065,0.366187548,57.72380392,TRUE,3.6873012,6.478652,4.40416E-06,3,7,TRUE,0.9588279,0.8468565,0.70209336,0.5969882,-100.67493,80.46278,22.685507,-3.940883,58,9929519.701,43072.00945,8.032449459,NOT_AVAILABLE,308.7438339,6.577707932,225.8508177,-42.15567841
1.63538E+18,6.21205E+18,441387202,2015,226.8121045,0.228363208,-29.50460318,0.180536329,8.940082147,0.259542549,-27.58713164,0.065344408,-29.29262165,0.044820867,-0.15060462,-0.16916253,0.06785985,-0.047393043,-0.074299425,-0.04099432,0.12057477,0.025360588,0.010228152,0.093833655,96,96,96,91,0,5,0.19558781,0.598529882,222.5710099,TRUE,2.511751,2.58806,6.53161E-06,3,15,FALSE,0.11027193,0.2757007,0.19015087,0.6749149,-103.70243,16.98735,-13.165047,-30.386143,117,9673366.055,9847.595026,8.060826008,NOT_AVAILABLE,335.2790605,24.70443124,232.5657963,-11.5042684
1.63538E+18,6.12589E+18,780283709,2015,185.6033197,0.25639131,-51.02626551,0.136291711,9.255631587,0.320628961,-36.52447384,0.063982859,-12.8366693,0.070542562,0.30704552,-0.8004027,0.13804257,-0.019070415,-0.2649789,0.05980988,0.12551317,-0.11402062,0.04021519,0.22788383,71,71,71,69,0,2,2.2247024,0.452760865,193.1722608,TRUE,4.500685,4.7043214,2.65273E-05,3,13,FALSE,0.4017836,0.22751123,0.6399508,0.42310047,-154.69897,-20.718613,35.36372,-3.2139163,101,5398273.983,10283.92792,8.694132757,NOT_AVAILABLE,298.2805131,11.58316415,210.2870145,-43.53943276
1.63538E+18,6.07949E+18,466578277,2015,192.5819317,0.281767021,-49.86366991,0.459735936,8.691108449,0.571868417,-35.35221516,0.05104151,-16.72278229,0.043628585,0.86096156,-0.88822466,0.21902992,0.45025685,-0.9515473,0.22305745,0.5005347,-0.21530354,-0.48742384,0.3222493,54,54,53,53,1,1,2.2485445,0.44937673,250.0821267,TRUE,4.4687114,4.6388726,0.000021003,3,10,FALSE,0.7257808,0.15734646,0.2582604,0.31654224,-60.619137,-67.12507,3.6902432,-15.39588,86,4946571.985,7199.470147,8.78900923,NOT_AVAILABLE,302.7482987,13.00768427,214.5339604,-40.20853795
1.63538E+18,6.02743E+18,841501769,2015,252.0704495,0.232349268,-31.85041574,0.186263023,6.500040593,0.223690351,-8.302093508,0.23253208,-23.96092916,0.168290846,0.41034693,-0.09578971,-0.1912737,-0.04820828,-0.4532856,-0.050256614,-0.13653475,0.001816765,0.007677846,0.26753348,88,88,86,86,2,2,0.45259145,0.330860293,130.9390575,TRUE,3.359023,8.371584,2.26836E-05,3,11,FALSE,0.3804404,0.44751653,0.46956822,0.8133834,-91.79027,-23.77629,-29.047153,-37.823868,93,2165158.081,3375.896012,9.686046038,NOT_AVAILABLE,350.4635695,8.415251432,254.6315748,-9.362736784
1.63538E+18,6.02743E+18,616326692,2015,252.070077,1.785007836,-31.84765436,1.012766753,NAN,NAN,NAN,NAN,NAN,NAN,0.90485,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,70,0,70,0,0,0,NAN,0,0,FALSE,1,0.14407276,NAN,2,10,FALSE,0.37419963,0.75045323,0.45467812,0.8237377,-57.846058,-30.01075,-34.656845,-35.33554,79,342.4942532,3.010062575,19.18813684,NOT_AVAILABLE,350.4655239,8.417248253,254.6309093,-9.360036024
1.63538E+18,5.94652E+18,33357783,2015,265.4543134,0.315941015,-50.72473056,0.441066195,NAN,NAN,NAN,NAN,NAN,NAN,0.61865,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,36,36,36,36,0,0,NAN,0.420743814,75.99778842,FALSE,4.1986966,5.1122665,0.8067719,2,5,FALSE,0.7844013,0.23071167,0.42201978,0.8921601,-87.16829,-87.2038,-27.13469,-42.155266,42,8971541.605,8569.905112,8.142602375,NOT_AVAILABLE,340.8553382,-10.62929623,266.7622927,-27.33652602
1.63538E+18,5.92449E+18,1082620750,2015,262.4794508,0.55905133,-54.26377824,0.572289646,14.41417338,0.22773698,-5.491594809,1.646980281,-63.3525485,1.810301381,0.8978509,0.027665092,-0.9249536,-0.8917948,-0.09269141,-0.8778165,-0.908982,-0.06465503,-0.028907219,0.9476531,35,35,35,35,0,0,NAN,0.260300688,54.36932846,TRUE,2.713811,13.427203,2.22674E-05,5,7,FALSE,0.44245872,0.49429578,0.10643962,0.843942,-93.11784,-48.894,-51.980087,-39.765106,43,3239163.695,5205.465407,9.248687823,NOT_AVAILABLE,336.8188166,-10.90085903,264.8858431,-30.95792763
1.63538E+18,5.78614E+18,910956475,2015,208.4303673,0.182122033,-78.41406709,0.153561657,16.13356848,0.218314072,-95.72749904,0.117048771,-88.72831879,0.101580204,-0.075084805,-0.46895066,-0.056169674,-0.0946392,0.18512209,-0.026560735,-0.021841263,0.027903222,0.14663267,-0.00251048,89,89,88,88,1,1,4.921977,0.270087199,81.83301932,TRUE,2.802206,11.806085,0.000017506,3,16,FALSE,0.057553414,0.039063983,0.13234885,0.4211034,-179.92972,15.169575,56.550495,-44.533867,140,3983133.207,2549.416263,9.024207987,NOT_AVAILABLE,306.1458719,-15.93281803,249.6978385,-59.40133554
1.63538E+18,5.65277E+18,375086746,2015,134.8257147,0.297016016,-24.72922729,0.745435391,26.94957987,0.802793843,-79.65016704,0.443402813,-85.60749388,0.54925383,0.8835037,-0.92338353,-0.09538891,0.6457418,-0.9696934,0.08708596,0.39600495,0.06721942,-0.5207703,-0.17425273,33,33,33,32,0,1,NAN,0.248308135,19.39143915,TRUE,1.3833735,11.680723,4.13637E-06,5,6,FALSE,0.7856074,0.27581793,0.34611693,0.6445913,-72.49156,-64.371506,-24.483437,-33.080517,50,9766407.129,11737.51138,8.050433002,NOT_AVAILABLE,250.446196,13.72226853,146.4476328,-39.79654986
1.63538E+18,5.4465E+18,658950556,2015,152.8521262,0.137978553,-34.79125381,0.196627957,7.465931288,0.275341395,7.344058446,0.042291236,-37.94434059,0.046523094,-0.3097918,0.20024133,0.08373589,-0.02442468,-0.34623227,-0.01450581,0.1846911,0.07446817,-0.023331342,-0.06670868,175,175,175,169,0,6,4.315668,0.663644812,288.4573473,TRUE,6.5093555,2.1581204,1.09942E-05,3,26,FALSE,0.33578253,0.38518205,0.24846175,0.30663952,-49.526443,68.11541,28.08775,27.446217,197,9271230.223,7281.229075,8.10692665,NOT_AVAILABLE,269.3319605,17.43690479,170.9165599,-42.26493268
1.63538E+18,5.36941E+18,380346596,2015,176.8559098,0.112347066,-49.88340191,0.053938549,NAN,NAN,NAN,NAN,NAN,NAN,-0.3195,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,159,0,158,0,1,0,NAN,0.284031558,23.95454392,FALSE,1.2631387,8.987322,NAN,2,24,FALSE,0.5671048,0.45469767,0.2681716,0.23397656,-52.075165,-38.041355,-59.954754,21.714226,201,33692.6114,40.61761709,14.20593338,NOT_AVAILABLE,292.4803979,11.68484017,202.8998024,-45.69961727
1.63538E+18,5.36941E+18,778606498,2015,176.8520412,0.16545066,-49.88421245,0.136494423,9.062807999,0.264287092,-34.75352227,0.054877392,-9.754490626,0.070794552,0.41740328,-0.12474135,0.06451889,0.05044156,0.1975796,0.06473012,-0.007367936,0.02467292,0.026440019,0.12575448,134,134,132,131,2,3,2.705097,0.464701061,395.1222714,TRUE,4.6135893,4.4426336,2.20549E-05,3,20,FALSE,0.5169069,0.5035581,0.1344546,0.15898825,-50.516304,-29.406202,-43.49686,3.545917,176,4228059.587,46960.65228,8.959417316,NOT_AVAILABLE,292.4781412,11.68343087,202.8975267,-45.70170152
1.63538E+18,5.23102E+18,891122928,2015,162.4240486,0.188202303,-71.65407068,0.206164729,12.67921729,0.221218114,-70.00119276,0.044933471,20.3731933,0.04671645,-0.1428067,0.24001148,0.12188064,-0.017358994,0.2210506,-0.002147219,0.17133668,0.093843244,0.061075002,-0.05104107,84,84,84,81,0,3,11.687339,0.340265344,84.28735572,TRUE,3.446151,7.546667,7.61146E-06,3,17,FALSE,0.11078888,0.22172502,0.16112886,0.5452305,125.71776,51.34035,14.602473,10.123637,125,17050497.39,6653.705071,7.445427433,NOT_AVAILABLE,293.5831823,-11.02762204,224.0584214,-65.32038499
NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
1.63538E+18,3.9056E+18,819131670,2015,183.3730551,0.243394117,10.04046905,0.121936169,26.46340776,0.341099262,23.60584411,0.043892866,-280.1950825,0.025148036,-0.6437238,0.084909014,0.21142408,-0.120058976,0.3770685,-0.1144285,0.20526478,0.044396818,0.06139508,-0.20861988,217,217,215,207,2,10,2.1362753,0.572504356,185.7857684,TRUE,5.638136,2.922418,9.9791E-06,3,31,TRUE,0.57039255,0.8497712,0.5079573,0.6058419,-165.37173,20.651855,-41.037872,19.988548,248,20819566.16,6659.792743,7.228590876,NOT_AVAILABLE,273.5045281,70.7121861,179.0561364,10.54471888
1.63538E+18,3.10138E+18,178665120,2015,105.0772314,0.216506149,-5.366766825,0.272788325,NAN,NAN,NAN,NAN,NAN,NAN,-0.84315,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,72,0,72,0,0,0,NAN,0.516326394,17.04448038,FALSE,2.225031,2.8728988,NAN,2,8,FALSE,0.38854623,0.699285,0.29759946,0.7985836,-114.265526,40.812668,-20.578058,41.648716,72,14495.78297,27.1941688,15.12166587,NOT_AVAILABLE,218.7179025,-0.47895793,107.0431711,-27.91836863
1.63538E+18,3.07344E+18,359111025,2015,128.5128229,0.224979461,-1.56861881,0.202639879,19.29444752,0.255430278,-112.6104674,0.048095608,-97.03759108,0.038830058,-0.14562525,-0.12635387,0.17052022,-0.027709205,0.19001625,-0.017942382,0.21593516,0.021719,0.028792392,-0.15736091,52,52,52,51,0,1,1.869421,0.452989255,94.20741835,TRUE,4.5028434,4.4706397,7.92689E-06,3,10,FALSE,0.3226095,0.16456744,0.09479808,0.86728895,-161.38406,21.268782,56.804203,-26.102877,81,19898733.51,13975.79936,7.277706474,NOT_AVAILABLE,226.7538721,21.88048241,131.3716472,-19.64836543
1.63538E+18,3.38048E+18,1112588933,2015,103.6782787,0.225581851,24.24515443,0.281791881,32.58714699,0.305188315,-35.88094315,0.040782187,-96.77108786,0.025924239,-0.46024922,0.3316888,0.20510073,-0.1930552,-0.6957451,-0.10434465,0.43427464,0.09367238,-0.31381708,-0.25653458,51,51,51,50,0,1,12.782928,0.529974763,148.5690585,TRUE,5.2329826,3.4862485,1.52289E-05,3,7,FALSE,0.4205043,0.34501424,0.5521472,0.9687908,-84.562004,41.00763,-26.92802,-41.108356,51,34776652.1,26999.35162,6.671550637,NOT_AVAILABLE,191.41042,11.46927036,102.4552249,1.395351311
1.63538E+18,3.02371E+18,144215205,2015,87.14584099,0.323337143,-4.09560029,0.34186143,65.62718375,0.388845807,61.39654966,0.030963781,-229.2137441,0.026824666,-0.41976452,0.3937832,0.4263035,-0.21939777,-0.6225406,-0.17893659,0.52356046,0.17433761,-0.335469,-0.49524912,88,88,87,86,1,2,7.9538717,1.098202506,1371.733777,TRUE,10.690715,0.8073247,3.38432E-05,3,11,FALSE,0.39687088,0.2654926,0.43151703,0.8083894,-69.93624,34.746822,-34.058533,44.58468,91,79734292.45,200813.7875,5.770657202,NOT_AVAILABLE,209.3791089,-15.84204852,86.79006558,-27.50308425
1.63538E+18,3.10138E+18,397663161,2015,105.0746612,0.254858568,-5.366825307,0.257395778,33.56476628,0.291732354,-116.5917405,0.030628939,80.65036394,0.022903651,-0.44661754,-0.054258045,0.34556013,-0.2057246,-0.4522139,-0.16170476,0.4571597,-0.00693962,-0.20952395,-0.21225272,90,90,90,90,0,0,1.7148902,0.693691112,293.2929924,TRUE,6.7972565,1.9965638,2.46653E-05,3,10,FALSE,0.4377083,0.5607664,0.3808126,0.8337785,-107.94269,39.664814,-25.610512,41.718193,86,57644107.96,124109.1389,6.122882757,NOT_AVAILABLE,218.7167845,-0.481260435,107.0403028,-27.91872633
1.63538E+18,3.23881E+18,429929672,2015,77.94429666,0.210171566,4.402963821,0.68645206,33.96425292,0.817888276,181.314137,0.051166336,-137.8320741,0.039751418,0.1763886,-0.19842504,0.1315953,0.13065161,-0.9674052,0.034697916,0.7114351,-0.03766849,-0.69392765,-0.09016077,35,35,35,35,0,0,3.7345233,0.536331716,164.4992209,TRUE,5.2934723,3.3349438,1.40466E-05,3,5,FALSE,0.6347008,0.18236572,0.76574045,0.7558418,-93.380264,12.510939,-28.742033,42.914677,40,30324243.61,29215.23051,6.820295122,NOT_AVAILABLE,196.8990264,-19.80488366,77.31430369,-18.50699018
1.63538E+18,2.26651E+18,845556600,2015,274.7835538,0.166094247,71.51801241,0.243570221,19.37569265,0.261925407,-59.83380889,0.037062929,37.56542351,0.036893089,0.052661248,-0.28105164,0.19427025,0.026428243,0.7876934,-0.04347843,0.2615501,-0.12713262,0.20903727,0.01469052,43,43,43,43,0,0,3.4367504,0.273438307,50.54369562,TRUE,2.8325703,12.210643,1.51598E-05,3,9,FALSE,0.5136289,0.4054001,0.17153932,0.72937584,103.33019,-45.928455,-36.323597,-18.700747,64,38687184.67,25690.03519,6.555852247,NOT_AVAILABLE,102.0748897,28.17076697,73.17580635,84.75954841
1.63538E+18,2.61064E+18,749290231,2015,344.896108,0.316017341,-7.039887089,0.149427869,NAN,NAN,NAN,NAN,NAN,NAN,0.68165,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,63,63,61,61,2,2,NAN,0.4836502,546.3933498,FALSE,4.7930446,3.9661093,1.6982098,2,7,FALSE,0.41877303,0.33276597,0.64047027,0.7856853,-98.03569,-3.1333666,-51.394165,23.439014,63,587914.5434,2915.485757,11.10148455,NOT_AVAILABLE,64.9174317,-56.72419054,343.3795356,-0.548878403
1.63538E+18,1.92059E+18,178316092,2015,353.656303,0.438952064,40.23624604,0.354239212,NAN,NAN,NAN,NAN,NAN,NAN,0.0196,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,72,72,72,71,0,1,NAN,2.773267512,7535.299872,FALSE,26.897266,0.12886982,0.11822609,2,10,FALSE,0.43947178,0.5111083,0.23149517,0.33656615,39.783745,-3.2497709,10.612956,-8.85051,89,92859578.51,541450.0906,5.605203294,NOT_AVAILABLE,107.4024092,-20.30783601,13.314311,38.76964927
1.63538E+18,9.61428E+17,1055513702,2015,91.1253162,0.223220252,44.25980681,0.295332544,29.45548566,0.297962245,95.07341756,0.031034182,-152.6924447,0.021548082,-0.4199901,0.10857564,0.28184718,-0.23294188,-0.62506336,-0.12142393,0.56571096,0.047333814,-0.3539545,-0.09444693,62,62,62,61,0,1,5.9469156,0.585515462,220.8749028,TRUE,5.7622848,2.8138928,1.68059E-05,3,7,FALSE,0.5307821,0.4419788,0.43265465,0.9453505,-102.13861,47.509872,-25.559923,44.598656,59,37911939.72,29859.49275,6.577830051,NOT_AVAILABLE,168.4957479,10.87164767,90.86224542,20.82389412
1.63538E+18,3.96341E+17,889613357,2015,22.14346402,0.224799094,42.26728464,0.217099078,30.08414319,0.254116362,52.97460741,0.03622607,-97.66172799,0.028868773,0.031584393,0.22802514,0.21787496,0.001000752,-0.062155604,0.0010447,0.290018,0.027201261,-0.026939929,0.027958313,70,70,69,67,1,3,0.9544879,0.547980023,332.4743562,TRUE,5.404378,3.1700392,1.62829E-05,3,11,FALSE,0.2733409,0.044838037,0.09707519,0.81401145,-58.292202,-3.0711045,-43.445473,26.476599,90,40425362.37,19374.06491,6.50813526,NOT_AVAILABLE,130.2345158,-20.0772896,37.3684488,30.40683692
1.63538E+18,6.83216E+18,503340086,2015,318.740528,0.263997194,-20.78971179,0.217306463,21.93750199,0.262028045,-39.2222025,0.065705217,-120.2936981,0.038333951,-0.107121155,0.08007709,0.14197432,-0.0324326,0.21013747,-0.025236713,0.22306456,-0.04972092,0.011420767,0.44828513,46,46,45,46,1,0,2.141072,0.476354173,205.8035672,TRUE,2.0887153,3.88164,1.45926E-05,3,9,FALSE,0.18099642,0.23255572,0.25729454,0.9569539,26.927475,15.35196,28.052969,29.042875,68,11528988.26,16729.67936,7.870292071,NOT_AVAILABLE,27.9493675,-40.50459469,314.8350653,-4.612032964
1.63538E+18,6.45082E+18,908435900,2015,312.9111944,0.308523554,-62.42952568,0.231183937,NAN,NAN,NAN,NAN,NAN,NAN,-0.0785,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,69,69,69,68,0,1,NAN,1.255595487,602.0587703,FALSE,12.210322,0.62933207,0.4744622,2,9,FALSE,0.58807284,0.3172853,0.35345945,0.34240854,-73.67087,65.54098,8.700898,-20.016886,64,51030895.5,63106.40113,6.25518709,NOT_AVAILABLE,333.3175855,-37.62464458,295.4014038,-42.7228936
1.63538E+18,6.72375E+18,906237442,2015,278.2542887,0.369976714,-39.89235396,0.411957521,27.38818309,0.334370992,86.51794197,0.029869863,-79.91078264,0.025287093,0.6506856,-0.34696454,0.52309555,0.43685383,-0.29210892,0.3372619,0.6776834,-0.20180261,-0.1888866,0.17705397,44,44,44,44,0,0,5.195236,0.771552253,180.8854082,TRUE,7.5444965,1.6690923,2.04599E-05,3,7,FALSE,0.19549629,0.63757825,0.14158398,0.993901,-136.69023,-50.859596,-15.457993,40.739483,39,59272888.89,39784.61442,6.092629827,NOT_AVAILABLE,354.8680473,-13.74604927,276.6017532,-16.64204806
