0.0089125,0.0112202,0.0177828,1,0.0025119,8.91251,0.0501187,28.1838,39.8107,15.8489,398.107,0.125893,0.251189,0.01,0.0019953,2.23872,0.398107,1.25893,0.0562341,251.189,891.251,22.3872,0.0446684,1.41254,223.872,0.0707946,354.813,10,0.0281838,0.562341,0.794328,4.46684,2.51189,19.9526,0.0223872,0.0070795,50.1187,2.81838,0.891251,112.202,0.501187,31.6228,0.001,11.2202,0.001122,158.489,17.7828,0.0012589,0.0017783,0.354813,0.0316228,0.158489,0.0251189,0.0141254,100,0.1,0.0063096,141.254,177.828,0.0079433,630.957,0.316228,1.58489,0.0354813,0.707946,25.1189,44.6684,0.177828,0.0891251,0.0031623,89.1251,0.0039811,63.0957,5.01187,0.199526,707.946,0.0022387,0.0050119,446.684,0.0015849,0.0199526,6.30957,562.341,0.0158489,0.0398107,14.1254,56.2341,0.0035481,0.141254,0.281838,0.0630957,0.112202,5.62341,7.94328,0.0056234,316.228,281.838,0.223872,501.187,0.0794328,3.16228,0.0014125,794.328,7.07946,0.0028184,125.893,70.7946,1000,3.98107,1.77828,12.5893,3.54813,0.630957,0.446684,35.4813,199.526,0.0125893,1.12202,0.0044668,79.4328,1.99526
0.51317607,0.672237366,1.076675317,0.9376831,0.12887901,0.873929918,1.476024799,0.866689158,0.865625974,0.869398732,0.863139549,1.243766846,1.090397881,0.58758863,0.101848751,0.900556254,1.021498847,0.924525371,1.455130279,0.863314143,0.862970035,0.867607956,1.475581428,0.918798886,0.863371107,1.405801431,0.863176296,0.872830527,1.387657352,0.983063835,0.953456654,0.883435235,0.896974574,0.868144261,1.265124058,0.392716996,0.865082666,0.89371963,0.945215175,0.863879902,0.994791483,0.866296951,0.050696984,0.871837133,0.056916543,0.863584464,0.86873912,0.063909697,0.090604855,1.036649412,1.426902798,1.185094025,1.337735688,0.86813074,0.864001656,1.308634418,0.344552669,0.863672495,0.863505482,0.44854524,0.863027101,1.053118546,0.91357916,1.462494691,0.962467916,0.86712461,0.865339956,1.158658902,1.342526031,0.163531673,0.864137244,0.208335958,0.864643237,0.881433434,1.134129098,0.863005936,0.11453529,0.266924706,0.86310663,0.080631607,1.175306503,0.877977518,0.863050742,0.973075824,1.47611352,0.870129819,0.864851276,0.184465854,1.213482313,1.071002447,1.436374009,1.275670761,0.879619828,0.875146135,0.302949265,0.86321731,0.863263079,1.111405384,0.863077146,1.37665357,0.890763033,0.071775539,0.862986991,0.876491004,0.145115186,0.863770597,0.864456241,0.862954862,0.885643761,0.90882399,0.870939882,0.888079073,0.97231395,1.007575283,0.865943828,0.86343464,0.766509535,0.930803958,0.235619968,0.864288206,0.904495044
0.48012843,0.630614807,1.027748595,0.941211335,0.120566997,0.87644552,1.475061061,0.869074678,0.867991482,0.871833979,0.86545633,1.252308623,1.096268693,0.550291619,0.095291474,0.90351053,1.026298019,0.927852644,1.458952001,0.865634498,0.865283295,0.870010519,1.469802392,0.922038047,0.865692619,1.413787314,0.865493833,0.875326889,1.362385011,0.987278814,0.957224101,0.886112329,0.899871874,0.870556681,1.225326372,0.367143422,0.867437803,0.896564752,0.948857798,0.866211608,0.99918406,0.868675128,0.047441303,0.87431598,0.053260574,0.865910279,0.871162403,0.059803316,0.084775338,1.0416811,1.404115293,1.192560659,1.306071435,0.819573328,0.86633577,1.317949378,0.32209496,0.866000072,0.865829709,0.419436911,0.865341553,1.058404798,0.916737546,1.445175611,0.966371612,0.869518234,0.867700018,1.165652639,1.351413367,0.152959324,0.86647403,0.194825597,0.866989898,0.88407712,1.140705604,0.865319947,0.107155364,0.249558102,0.865422732,0.075446593,1.129608666,0.880562834,0.865365687,0.92325197,1.467895386,0.872578237,0.86720196,0.172522638,1.221470388,1.076567458,1.441452111,1.284744312,0.882232999,0.877682859,0.283213639,0.865535688,0.865582393,1.117613017,0.865392638,1.38560975,0.893560386,0.067162075,0.865300606,0.879050904,0.135745581,0.866100132,0.866799268,0.865267803,0.888357414,0.911908326,0.873402792,0.890832712,0.976366419,1.012162034,0.868315355,0.865757438,0.720919618,0.934227346,0.220314657,0.866627952,0.907511512
0.45330653,0.59609452,0.983228247,0.944675907,0.114034384,0.878945835,1.47027632,0.871454082,0.870352419,0.874259448,0.867772555,1.260360555,1.101970311,0.519733029,0.090143024,0.906425142,1.030984753,0.931124063,1.460688045,0.867953983,0.867596314,0.872405686,1.46205143,0.92522494,0.868013162,1.420285724,0.867810748,0.877809243,1.336328486,0.991404781,0.960919001,0.888764219,0.902732271,0.872960976,1.18557907,0.346658816,0.869789188,0.899375588,0.952432472,0.868541476,1.003480848,0.87104775,0.044888292,0.876782003,0.050393362,0.868234754,0.873576768,0.056582427,0.080199866,1.04658988,1.380698625,1.199734897,1.273039003,0.777841025,0.868667846,1.326557897,0.304187629,0.86832616,0.868152733,0.395985885,0.867655658,1.063555598,0.919847063,1.424862779,0.97019778,0.871905128,0.870055937,1.172401101,1.359169278,0.144637201,0.868808555,0.18416412,0.869333489,0.886697546,1.14706577,0.867633649,0.101358488,0.235798637,0.867738338,0.07137809,1.086276877,0.883128415,0.867680238,0.879336766,1.456342343,0.875015942,0.869549249,0.163111015,1.229088586,1.081982027,1.443579845,1.293196015,0.884824733,0.880202919,0.267533011,0.86785337,0.867900929,1.123629649,0.867707689,1.392535787,0.896325926,0.06354283,0.867613948,0.881592659,0.12837667,0.868428011,0.869139521,0.867580533,0.891043793,0.914947021,0.875853975,0.893556875,0.980335911,1.01664528,0.870681842,0.868079155,0.682512724,0.93759109,0.208215381,0.868965194,0.910485405
0.434167128,0.571204025,0.949913173,0.947252767,0.109461092,0.880600959,1.465273438,0.872994637,0.871875564,0.875843551,0.869253736,1.267027911,1.106644273,0.497824306,0.086541321,0.908475964,1.034717823,0.933516375,1.461989396,0.869438209,0.869074504,0.873961124,1.45615405,0.927536399,0.869498376,1.425615619,0.869292572,0.8794473,1.315846894,0.994610187,0.963715413,0.890563782,0.904731199,0.874525043,1.154442959,0.332144761,0.871303342,0.901327088,0.955114363,0.870035422,1.006847542,0.872581908,0.043103944,0.878404555,0.048389248,0.869723648,0.87515036,0.054330872,0.076999815,1.050530291,1.362887273,1.205728076,1.246504297,0.747293542,0.870163862,1.333755207,0.29153306,0.869816565,0.869640268,0.379316728,0.869134859,1.067721234,0.922084474,1.408202222,0.973119022,0.873452754,0.871574358,1.178026747,1.365671507,0.138804635,0.870306868,0.176679178,0.870840315,0.888467078,1.152342368,0.869112476,0.097301876,0.226113422,0.869218941,0.068533185,1.053260171,0.884845654,0.869159857,0.846876017,1.446160571,0.876611636,0.871059552,0.156509813,1.235440664,1.086391851,1.444586061,1.300149014,0.886566898,0.881876819,0.256475939,0.86933591,0.869384267,1.128590324,0.869187773,1.397540104,0.898234097,0.061012479,0.869092439,0.883287206,0.123215351,0.869920093,0.870643212,0.869058452,0.892876293,0.917116636,0.877462448,0.895425484,0.983393169,1.020187479,0.872210216,0.869565468,0.654628969,0.940071656,0.199711054,0.870466056,0.91259298
0.419370956,0.552034979,0.92475589,0.948916638,0.105902712,0.88134625,1.46212358,0.873624924,0.872488373,0.876517557,0.869824427,1.272645746,1.110360978,0.480915896,0.083738307,0.909617294,1.037516964,0.934997446,1.464157727,0.870011957,0.869642194,0.874606354,1.453316856,0.928937208,0.870073115,1.430758247,0.869863909,0.880175464,1.301198488,0.996893024,0.965596086,0.891453897,0.905820728,0.875178935,1.131186281,0.320896319,0.871907127,0.902369235,0.956882035,0.870618924,1.009288459,0.873205773,0.041714895,0.879117157,0.046829158,0.87030208,0.875813815,0.052578215,0.074509195,1.053531864,1.350821071,1.210715931,1.22675449,0.723920999,0.870749441,1.340015706,0.281716828,0.870396513,0.870217337,0.366412512,0.869703564,1.070942312,0.92341168,1.39644278,0.975122658,0.87409014,0.872182425,1.182665636,1.37179536,0.134267998,0.870894753,0.170860448,0.871436745,0.889327104,1.156646882,0.869680806,0.094145133,0.218590608,0.869789053,0.066318844,1.028522819,0.885653255,0.869728982,0.82217602,1.439052107,0.877297279,0.871659471,0.151376552,1.240769803,1.089850705,1.446318881,1.306012489,0.887399492,0.88264095,0.247892614,0.869907967,0.869957124,1.132585172,0.869757364,1.401961353,0.899232925,0.059042877,0.869660431,0.884072049,0.11920005,0.870501725,0.871236493,0.869625872,0.893799397,0.918376375,0.878160917,0.896384732,0.985530565,1.02280013,0.872828274,0.87014131,0.633213553,0.941640212,0.193102356,0.8710565,0.91379091
0.4066101,0.535573244,0.903526459,0.950074226,0.10280122,0.881590857,1.460285883,0.87375437,0.872600295,0.876690813,0.869894072,1.277737196,1.113541205,0.466363055,0.081294054,0.91025684,1.039793559,0.935974134,1.466735561,0.870084673,0.869708821,0.874750778,1.452288216,0.929834367,0.870146827,1.435708614,0.869934203,0.880402936,1.28959724,0.998661325,0.966967855,0.891843199,0.906408745,0.875332041,1.111934096,0.311161294,0.872009996,0.902910087,0.958142214,0.870701437,1.011212441,0.873328781,0.040502883,0.879329056,0.045467979,0.870379502,0.875976501,0.051049127,0.07233699,1.056007704,1.341873918,1.215154539,1.210532675,0.703962227,0.870834039,1.345689358,0.273209149,0.870475456,0.870293389,0.355262798,0.869771212,1.073634093,0.924235847,1.387453725,0.976615761,0.874226702,0.87228959,1.18675405,1.37785757,0.130316674,0.870981666,0.165797902,0.871532233,0.889686371,1.1604079,0.869748076,0.091392998,0.212055828,0.869858115,0.064387338,1.007858524,0.885960159,0.869797051,0.801179723,1.433581265,0.877482188,0.87175846,0.146907745,1.245564317,1.092776539,1.448879789,1.311293842,0.887731365,0.882904399,0.240444349,0.869978983,0.870028945,1.136041641,0.869825903,1.406354082,0.89973063,0.057324664,0.869727363,0.884356206,0.115701422,0.870582359,0.871328823,0.869692227,0.894221612,0.919133578,0.878358669,0.89684299,0.987155554,1.024893184,0.872945459,0.87021613,0.614868863,0.942703515,0.187356642,0.871145981,0.914486718
0.391128823,0.515761454,0.878052161,0.951200362,0.098925724,0.881752459,1.45855775,0.873792656,0.872619708,0.876776132,0.869867734,1.283375532,1.116835996,0.448783549,0.078235281,0.910837043,1.042107463,0.936909688,1.469359488,0.870061676,0.869679195,0.874805164,1.451176916,0.930686145,0.870124913,1.441080433,0.869908571,0.880546248,1.27584465,1.000432962,0.968319874,0.892158703,0.906934544,0.875395748,1.089184545,0.299247562,0.872019643,0.903386052,0.959376501,0.870689072,1.013149549,0.873360138,0.03898313,0.87945573,0.043761488,0.870361616,0.876050488,0.049132557,0.069617205,1.058535809,1.331386476,1.219904111,1.191460012,0.68002411,0.870823933,1.351882526,0.262756462,0.870459221,0.870274016,0.341675949,0.869742699,1.076395969,0.925010723,1.377046015,0.978095941,0.87427264,0.872303873,1.191073826,1.384831951,0.125390343,0.870974066,0.159507139,0.871533909,0.889969996,1.164348935,0.869719151,0.087951223,0.20397442,0.869831142,0.061967884,0.983182594,0.886188129,0.869768997,0.775983436,1.426859295,0.87757999,0.871763919,0.14134463,1.250781714,1.095793292,1.452461643,1.317161555,0.887985888,0.883086096,0.231261218,0.869954137,0.870004974,1.139644398,0.86979836,1.411764339,0.900160967,0.055171643,0.869698068,0.884559966,0.111334093,0.870567958,0.871327084,0.869662303,0.894572015,0.91983788,0.878470216,0.897231577,0.988775264,1.027010564,0.872970545,0.870195419,0.592847005,0.943730309,0.180232573,0.871141161,0.915126282
0.374467032,0.494371123,0.849673841,0.952412429,0.094737751,0.881975817,1.456216664,0.873889029,0.872696597,0.876920992,0.86989728,1.289463014,1.120295001,0.429845005,0.074928542,0.911489718,1.044543622,0.937926374,1.470905922,0.870094689,0.869705327,0.874918146,1.449023854,0.931616994,0.870159048,1.445984637,0.869938851,0.880750799,1.25943997,1.002308622,0.969763781,0.89254009,0.907531487,0.87551834,1.06318646,0.286425236,0.872086442,0.903931937,0.960699528,0.870733101,1.015195915,0.87344936,0.037339242,0.879643164,0.041915704,0.870399926,0.876183675,0.047059681,0.066676493,1.061194468,1.319078165,1.224940166,1.169218693,0.65390676,0.870870301,1.358246435,0.251501446,0.870499242,0.870310785,0.327056216,0.869769988,1.079298109,0.925862793,1.36479953,0.979671555,0.874376909,0.872375464,1.195626922,1.392120508,0.120069939,0.871023029,0.15271871,0.871592468,0.890318677,1.16848882,0.869746011,0.084231113,0.195262823,0.86986003,0.059351582,0.955354426,0.886479679,0.869796762,0.748237306,1.417857755,0.877737706,0.871826388,0.135338776,1.256360182,1.098961734,1.456393237,1.32347212,0.8883047,0.883330108,0.22136769,0.869985233,0.870036977,1.143426332,0.869826657,1.41775179,0.900660093,0.052843218,0.869724545,0.884826648,0.106615896,0.870609879,0.871382111,0.869688126,0.894989197,0.920617662,0.878642084,0.897687908,0.990494422,1.02924324,0.873053292,0.870230802,0.568975033,0.944840509,0.172548749,0.871193,0.915839758
0.355382021,0.469738299,0.815492861,0.953963366,0.089934457,0.882507768,1.4520536,0.874289922,0.873077326,0.877371987,0.870228885,1.296399372,1.124213858,0.408110906,0.071134705,0.912463461,1.047373586,0.939275314,1.470156194,0.870429901,0.870033376,0.875336211,1.443906889,0.932877341,0.870495427,1.449999826,0.870271219,0.881263366,1.237195396,1.004549832,0.9715551,0.893234732,0.908447879,0.875946336,1.030497002,0.271755492,0.87245672,0.904795798,0.962365416,0.871079761,1.017615862,0.873842854,0.035452308,0.880138085,0.039797118,0.870740646,0.876622615,0.044680568,0.063302184,1.06425972,1.30228747,1.230616518,1.14033396,0.62338235,0.871219391,1.365124213,0.238623954,0.87084174,0.870649904,0.310325296,0.870099241,1.082621577,0.927041904,1.348311747,0.981599795,0.874785967,0.872750705,1.200748787,1.399720816,0.113970685,0.871374811,0.14494136,0.871954204,0.890979665,1.173145863,0.870074819,0.079963654,0.1852894,0.870190949,0.056349209,0.921157985,0.887081865,0.870126512,0.715384161,1.404147919,0.878201971,0.872192179,0.128455737,1.262670712,1.102568872,1.46015277,1.330675624,0.888934948,0.883883339,0.210045037,0.87031845,0.870371139,1.147689726,0.87015696,1.424415084,0.901475854,0.050170983,0.870052952,0.885403228,0.101205638,0.87095435,0.871740185,0.870015852,0.895720662,0.921722283,0.879120948,0.898459646,0.992572205,1.031858837,0.873440087,0.870568479,0.541325065,0.946286069,0.163748719,0.871547766,0.916876091
